 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   4.8128194019115403E-002 ,   1.0452689663881372      ,   1.6945209309949327      ,   4.8128194019115403E-002 ,   1.0452689663881372      ,  -32664.305479069004     
   4.7037798292078215E-002 ,   1.0073284301338452      ,   1.7128027880386305      ,   4.7037798292078215E-002 ,   1.0073284301338452      ,  -32664.287197211961     
   4.7458764790585826E-002 ,  0.98512983834540779      ,   1.9210089337474707      ,   4.7458764790585826E-002 ,  0.98512983834540779      ,  -32664.078991066253     
   4.8002051657008112E-002 ,  0.95498743497485483      ,   2.1697610843800184      ,   4.8002051657008112E-002 ,  0.95498743497485483      ,  -32663.830238915620     
   4.7918722498288491E-002 ,  0.99598669104230320      ,   1.8298336232184729      ,   4.7918722498288491E-002 ,  0.99598669104230320      ,  -32664.170166376782     
   4.7515812882250923E-002 ,  0.98390968324800743      ,   2.0440369471185358      ,   4.7515812882250923E-002 ,  0.98390968324800743      ,  -32663.955963052882     
   4.7787087999926668E-002 ,  0.93080496452090633      ,   2.2873028280708478      ,   4.7787087999926668E-002 ,  0.93080496452090633      ,  -32663.712697171930     
   4.7490327340392949E-002 ,   1.0302939136385945      ,   1.5970537124877526      ,   4.7490327340392949E-002 ,   1.0302939136385945      ,  -32664.402946287511     
   4.9616332192105712E-002 ,   1.0643265683224088      ,   1.7372374881970813      ,   4.9616332192105712E-002 ,   1.0643265683224088      ,  -32664.262762511804     
   4.8687051968979919E-002 ,   1.0065779905049441      ,   1.9310457203641913      ,   4.8687051968979919E-002 ,   1.0065779905049441      ,  -32664.068954279635     
   4.9103646734632168E-002 ,   1.0824195366206846      ,   1.6452909914395295      ,   4.9103646734632168E-002 ,   1.0824195366206846      ,  -32664.354709008559     
   4.7569057475595769E-002 ,  0.96851022534154096      ,   2.1422714286255053      ,   4.7569057475595769E-002 ,  0.96851022534154096      ,  -32663.857728571373     
   5.0135539295205402E-002 ,   1.1231431496879285      ,   1.2257315309268044      ,   5.0135539295205402E-002 ,   1.1231431496879285      ,  -32664.774268469075     
   4.7809792159827412E-002 ,  0.93093438496682601      ,   2.3844381399221413      ,   4.7809792159827412E-002 ,  0.93093438496682601      ,  -32663.615561860079     
   4.6172778025038774E-002 ,  0.97895495254285925      ,   2.3070360157693717      ,   4.6172778025038774E-002 ,  0.97895495254285925      ,  -32663.692963984231     
   4.6454576185344647E-002 ,   1.0176781974536739      ,   1.8150278940877576      ,   4.6454576185344647E-002 ,   1.0176781974536739      ,  -32664.184972105912     
   4.7313795561814989E-002 ,  0.98516296833654282      ,   2.2799294009227169      ,   4.7313795561814989E-002 ,  0.98516296833654282      ,  -32663.720070599076     
   4.8050916321297196E-002 ,   1.0384638398460020      ,   2.1225704276988786      ,   4.8050916321297196E-002 ,   1.0384638398460020      ,  -32663.877429572301     
   4.6642395986673663E-002 ,   1.0521247719882176      ,   1.6417635687747170      ,   4.6642395986673663E-002 ,   1.0521247719882176      ,  -32664.358236431224     
   4.8813475886124565E-002 ,   1.1046946780151696      ,   1.6628802455230129      ,   4.8813475886124565E-002 ,   1.1046946780151696      ,  -32664.337119754477     
   4.6380853255333622E-002 ,  0.96786835257306103      ,   2.0786431937124563      ,   4.6380853255333622E-002 ,  0.96786835257306103      ,  -32663.921356806288     
   4.6939687178232915E-002 ,   1.0458815513631523      ,   1.9439184158546865      ,   4.6939687178232915E-002 ,   1.0458815513631523      ,  -32664.056081584145     
   4.6320369860263631E-002 ,   1.0356204510864229      ,   1.9408009102133139      ,   4.6320369860263631E-002 ,   1.0356204510864229      ,  -32664.059199089788     
   4.7476358863863408E-002 ,  0.95713882199318046      ,   2.2566447177273550      ,   4.7476358863863408E-002 ,  0.95713882199318046      ,  -32663.743355282273     
   4.7498272758016186E-002 ,   1.0412473290157347      ,   1.8258022220230712      ,   4.7498272758016186E-002 ,   1.0412473290157347      ,  -32664.174197777978     
   4.8633981625980177E-002 ,  0.99534924421527737      ,   2.1712638475295707      ,   4.8633981625980177E-002 ,  0.99534924421527737      ,  -32663.828736152471     
   4.5911602215057946E-002 ,   1.0166247954803649      ,   2.1570229241856111      ,   4.5911602215057946E-002 ,   1.0166247954803649      ,  -32663.842977075816     
   4.7393839817855582E-002 ,   1.0623317070268328      ,   1.7254459053736000      ,   4.7393839817855582E-002 ,   1.0623317070268328      ,  -32664.274554094627     
   4.5792829158592938E-002 ,   1.0179827918027853      ,   1.8170110646237327      ,   4.5792829158592938E-002 ,   1.0179827918027853      ,  -32664.182988935376     
   4.7862425666620370E-002 ,   1.0075777454011732      ,   1.7466884079126079      ,   4.7862425666620370E-002 ,   1.0075777454011732      ,  -32664.253311592089     
