 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   9.8432371869735715E-003 ,  0.91463909624364059      ,  0.94664194638952559      ,   9.8432371869735715E-003 ,  0.91463909624364059      ,  -32546.053358053610     
   8.9540580122034353E-003 ,  0.91735535223072961      ,  0.94964012460637226      ,   8.9540580122034353E-003 ,  0.91735535223072961      ,  -32546.050359875393     
   9.8558630513327743E-003 ,  0.88955418978202316      ,   1.0443139389726326      ,   9.8558630513327743E-003 ,  0.88955418978202316      ,  -32545.955686061028     
   9.3133203534464717E-003 ,  0.90017795147905355      ,  0.99551923331300540      ,   9.3133203534464717E-003 ,  0.90017795147905355      ,  -32546.004480766685     
   9.3708465477806823E-003 ,  0.90374735234898340      ,  0.96709444738207906      ,   9.3708465477806823E-003 ,  0.90374735234898340      ,  -32546.032905552616     
   9.7629233606141598E-003 ,  0.89174417845823173      ,   1.0051728600963579      ,   9.7629233606141598E-003 ,  0.89174417845823173      ,  -32545.994827139904     
   9.4588017455289591E-003 ,  0.89728867064255002      ,  0.99124610564243887      ,   9.4588017455289591E-003 ,  0.89728867064255002      ,  -32546.008753894359     
   8.8569206315763666E-003 ,  0.91753183121094284      ,  0.96814999989226402      ,   8.8569206315763666E-003 ,  0.91753183121094284      ,  -32546.031850000109     
   9.6078587540063577E-003 ,  0.90856528780849211      ,   1.0033411683550413      ,   9.6078587540063577E-003 ,  0.90856528780849211      ,  -32545.996658831646     
   9.9300792813761807E-003 ,  0.91880446211791578      ,  0.94578800940475816      ,   9.9300792813761807E-003 ,  0.91880446211791578      ,  -32546.054211990595     
   8.9647678078695475E-003 ,  0.91308128398383936      ,  0.95826985366828632      ,   8.9647678078695475E-003 ,  0.91308128398383936      ,  -32546.041730146331     
   9.2804140414869587E-003 ,  0.88821654631568803      ,   1.0424385042926403      ,   9.2804140414869587E-003 ,  0.88821654631568803      ,  -32545.957561495707     
   9.1511948074163279E-003 ,  0.87483289237744832      ,   1.0766921333733017      ,   9.1511948074163279E-003 ,  0.87483289237744832      ,  -32545.923307866626     
   1.0220784338319079E-002 ,  0.92630300578009994      ,  0.94716859332344594      ,   1.0220784338319079E-002 ,  0.92630300578009994      ,  -32546.052831406676     
   9.6662814397003218E-003 ,  0.88565805339207870      ,   1.0132643204782765      ,   9.6662814397003218E-003 ,  0.88565805339207870      ,  -32545.986735679522     
   1.0741250548397387E-002 ,  0.91121563831556163      ,  0.97971707728696045      ,   1.0741250548397387E-002 ,  0.91121563831556163      ,  -32546.020282922713     
   1.0901993791672466E-002 ,  0.91001610259031851      ,  0.97724658164293920      ,   1.0901993791672466E-002 ,  0.91001610259031851      ,  -32546.022753418358     
   1.0632515109503537E-002 ,  0.89459341130314973      ,  0.99992894947406974      ,   1.0632515109503537E-002 ,  0.89459341130314973      ,  -32546.000071050526     
