 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   1.1480370512790878E-002 ,   2.5050329532154261      ,   13.734320397178040      ,   1.1480370512790878E-002 ,   2.5050329532154261      ,  -32505.265679602820     
   1.1426132088498565E-002 ,   2.4990423488197249      ,   13.621110168867421      ,   1.1426132088498565E-002 ,   2.4990423488197249      ,  -32505.378889831132     
   1.1372931417144346E-002 ,   2.5047809123494473      ,   14.067323446241144      ,   1.1372931417144346E-002 ,   2.5047809123494473      ,  -32504.932676553759     
   1.1547548076360669E-002 ,   2.4980436247816118      ,   13.775765049403290      ,   1.1547548076360669E-002 ,   2.4980436247816118      ,  -32505.224234950598     
   1.1368749168730364E-002 ,   2.4982595566858476      ,   13.244929668249787      ,   1.1368749168730364E-002 ,   2.4982595566858476      ,  -32505.755070331750     
   1.1305231685822675E-002 ,   2.5086563676447446      ,   12.822753754070602      ,   1.1305231685822675E-002 ,   2.5086563676447446      ,  -32506.177246245930     
   1.1485670737097572E-002 ,   2.5183826738881727      ,   13.669708144074729      ,   1.1485670737097572E-002 ,   2.5183826738881727      ,  -32505.330291855924     
   1.1396428907058357E-002 ,   2.5032611144550252      ,   13.038023165497972      ,   1.1396428907058357E-002 ,   2.5032611144550252      ,  -32505.961976834504     
   1.1463783145410670E-002 ,   2.5153957018214710      ,   13.576275178977438      ,   1.1463783145410670E-002 ,   2.5153957018214710      ,  -32505.423724821023     
   1.1430355132409040E-002 ,   2.5100179918499492      ,   13.911644321840837      ,   1.1430355132409040E-002 ,   2.5100179918499492      ,  -32505.088355678159     
   1.1532447487815388E-002 ,   2.4991480146712139      ,   13.621432241723191      ,   1.1532447487815388E-002 ,   2.4991480146712139      ,  -32505.378567758278     
   1.1374705348669439E-002 ,   2.4998337598084306      ,   13.124523928666679      ,   1.1374705348669439E-002 ,   2.4998337598084306      ,  -32505.875476071335     
   1.1500625912747945E-002 ,   2.5020127036013564      ,   14.216751446798419      ,   1.1500625912747945E-002 ,   2.5020127036013564      ,  -32504.783248553202     
   1.1425030643353548E-002 ,   2.4984382907573557      ,   13.372701691352704      ,   1.1425030643353548E-002 ,   2.4984382907573557      ,  -32505.627298308646     
   1.1310718517759206E-002 ,   2.5000695098556349      ,   13.993547267465893      ,   1.1310718517759206E-002 ,   2.5000695098556349      ,  -32505.006452732534     
   1.1430372599146020E-002 ,   2.5088303012305819      ,   14.250352827384315      ,   1.1430372599146020E-002 ,   2.5088303012305819      ,  -32504.749647172615     
   1.1464587563464681E-002 ,   2.5095133071617615      ,   13.736274048800558      ,   1.1464587563464681E-002 ,   2.5095133071617615      ,  -32505.263725951201     
   1.1416806531165856E-002 ,   2.5113163459011574      ,   13.533192904462435      ,   1.1416806531165856E-002 ,   2.5113163459011574      ,  -32505.466807095538     
   1.1516606057046625E-002 ,   2.5025640049533515      ,   12.740870512047705      ,   1.1516606057046625E-002 ,   2.5025640049533515      ,  -32506.259129487953     
   1.1418879532158255E-002 ,   2.4927479906884678      ,   13.248207315886731      ,   1.1418879532158255E-002 ,   2.4927479906884678      ,  -32505.751792684114     
   1.1386033607656221E-002 ,   2.5003780492607568      ,   12.776558447908782      ,   1.1386033607656221E-002 ,   2.5003780492607568      ,  -32506.223441552091     
   1.1360018869834572E-002 ,   2.5110639943464421      ,   13.510299421672935      ,   1.1360018869834572E-002 ,   2.5110639943464421      ,  -32505.489700578328     
   1.1416009479398049E-002 ,   2.4938030418528241      ,   14.825445396220669      ,   1.1416009479398049E-002 ,   2.4938030418528241      ,  -32504.174554603778     
   1.1555336626605989E-002 ,   2.4965178760577840      ,   13.097666468216607      ,   1.1555336626605989E-002 ,   2.4965178760577840      ,  -32505.902333531783     
   1.1364850401363383E-002 ,   2.5031216747375491      ,   13.262133779986389      ,   1.1364850401363383E-002 ,   2.5031216747375491      ,  -32505.737866220014     
   1.1502743188292391E-002 ,   2.5079488681685080      ,   14.036385899383269      ,   1.1502743188292391E-002 ,   2.5079488681685080      ,  -32504.963614100616     
   1.1462368629920179E-002 ,   2.5027226209548283      ,   13.472610566927475      ,   1.1462368629920179E-002 ,   2.5027226209548283      ,  -32505.527389433071     
   1.1426288128908049E-002 ,   2.5039369210947373      ,   13.528565075888141      ,   1.1426288128908049E-002 ,   2.5039369210947373      ,  -32505.471434924111     
   1.1477403782404302E-002 ,   2.5022985828096167      ,   13.759819793916753      ,   1.1477403782404302E-002 ,   2.5022985828096167      ,  -32505.240180206085     
   1.1496059185587010E-002 ,   2.4917057076682450      ,   13.418929059311086      ,   1.1496059185587010E-002 ,   2.4917057076682450      ,  -32505.581070940691     
   1.1554766400602439E-002 ,   2.4927713382641237      ,   14.817212391932928      ,   1.1554766400602439E-002 ,   2.4927713382641237      ,  -32504.182787608068     
   1.1433976863572195E-002 ,   2.5237255731906436      ,   12.812583768103021      ,   1.1433976863572195E-002 ,   2.5237255731906436      ,  -32506.187416231896     
   1.1619826490218983E-002 ,   2.5028040839740782      ,   14.316263335782724      ,   1.1619826490218983E-002 ,   2.5028040839740782      ,  -32504.683736664218     
   1.1324765454549296E-002 ,   2.5104013642480303      ,   13.267089613443416      ,   1.1324765454549296E-002 ,   2.5104013642480303      ,  -32505.732910386556     
   1.1291402719471526E-002 ,   2.4998424718033179      ,   12.873492300958382      ,   1.1291402719471526E-002 ,   2.4998424718033179      ,  -32506.126507699042     
   1.1560738063078885E-002 ,   2.5093408931239538      ,   13.499698551915602      ,   1.1560738063078885E-002 ,   2.5093408931239538      ,  -32505.500301448083     
   1.1350225925034270E-002 ,   2.5018996864760492      ,   13.206471077863579      ,   1.1350225925034270E-002 ,   2.5018996864760492      ,  -32505.793528922135     
   1.1470803775627762E-002 ,   2.5043356621588870      ,   14.050629125788658      ,   1.1470803775627762E-002 ,   2.5043356621588870      ,  -32504.949370874212     
   1.1502435462350935E-002 ,   2.5152673740675429      ,   13.604372573300513      ,   1.1502435462350935E-002 ,   2.5152673740675429      ,  -32505.395627426700     
   1.1429093531841388E-002 ,   2.5045758872295627      ,   13.265810238125436      ,   1.1429093531841388E-002 ,   2.5045758872295627      ,  -32505.734189761875     
   1.1346698920134240E-002 ,   2.5093444535049194      ,   12.029039217109853      ,   1.1346698920134240E-002 ,   2.5093444535049194      ,  -32506.970960782892     
   1.1500560213796428E-002 ,   2.4972380245764518      ,   13.946179181488072      ,   1.1500560213796428E-002 ,   2.4972380245764518      ,  -32505.053820818513     
   1.1414142676895021E-002 ,   2.5046141141653715      ,   13.478688574261144      ,   1.1414142676895021E-002 ,   2.5046141141653715      ,  -32505.521311425739     
   1.1461379325963555E-002 ,   2.4797951943174477      ,   14.216772811071689      ,   1.1461379325963555E-002 ,   2.4797951943174477      ,  -32504.783227188927     
   1.1472082526939683E-002 ,   2.4939473191923511      ,   13.734909195164571      ,   1.1472082526939683E-002 ,   2.4939473191923511      ,  -32505.265090804834     
   1.1508768145224542E-002 ,   2.5279835154109507      ,   13.128562859708561      ,   1.1508768145224542E-002 ,   2.5279835154109507      ,  -32505.871437140293     
   1.1489583406376529E-002 ,   2.5050475779513919      ,   14.317919175630660      ,   1.1489583406376529E-002 ,   2.5050475779513919      ,  -32504.682080824368     
   1.1637358500353282E-002 ,   2.4962759429108550      ,   14.302202566581201      ,   1.1637358500353282E-002 ,   2.4962759429108550      ,  -32504.697797433419     
   1.1469905537872959E-002 ,   2.5120087678807193      ,   13.952959431185493      ,   1.1469905537872959E-002 ,   2.5120087678807193      ,  -32505.047040568814     
   1.1514191638587789E-002 ,   2.4942630809108932      ,   14.163465417636390      ,   1.1514191638587789E-002 ,   2.4942630809108932      ,  -32504.836534582362     
   1.1577023046188678E-002 ,   2.5043024457841909      ,   13.962147521440581      ,   1.1577023046188678E-002 ,   2.5043024457841909      ,  -32505.037852478559     
   1.1508244318586061E-002 ,   2.5166399869089937      ,   13.860143554462494      ,   1.1508244318586061E-002 ,   2.5166399869089937      ,  -32505.139856445538     
   1.1511395429939642E-002 ,   2.5059251889522431      ,   13.493584230454234      ,   1.1511395429939642E-002 ,   2.5059251889522431      ,  -32505.506415769545     
   1.1433273179037079E-002 ,   2.5028772718758692      ,   12.757218849691135      ,   1.1433273179037079E-002 ,   2.5028772718758692      ,  -32506.242781150308     
