 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   9.7080038138907150E-003 ,  0.74423742251629288      ,  0.54472420044295877      ,   9.7080038138907150E-003 ,  0.74423742251629288      ,  -32542.455275799555     
   9.9091055899065816E-003 ,  0.71601568363158574      ,  0.56985882654281328      ,   9.9091055899065816E-003 ,  0.71601568363158574      ,  -32542.430141173456     
   9.7598163937963559E-003 ,  0.67423777947599084      ,  0.63711790811235169      ,   9.7598163937963559E-003 ,  0.67423777947599084      ,  -32542.362882091889     
   1.0221928377313625E-002 ,  0.71847684828905312      ,  0.58389642818878262      ,   1.0221928377313625E-002 ,  0.71847684828905312      ,  -32542.416103571810     
   9.7624609638536555E-003 ,  0.73291929392154798      ,  0.55883889048070479      ,   9.7624609638536555E-003 ,  0.73291929392154798      ,  -32542.441161109520     
   9.8050692793677039E-003 ,  0.67864626663352623      ,  0.63841373822949665      ,   9.8050692793677039E-003 ,  0.67864626663352623      ,  -32542.361586261770     
   9.9290458414612818E-003 ,  0.68151912738576059      ,  0.63411552177828312      ,   9.9290458414612818E-003 ,  0.68151912738576059      ,  -32542.365884478222     
   1.0186598641294630E-002 ,  0.70697027139623236      ,  0.60427944154847357      ,   1.0186598641294630E-002 ,  0.70697027139623236      ,  -32542.395720558452     
   1.0133296632234738E-002 ,  0.66385766611677244      ,  0.65084711708657195      ,   1.0133296632234738E-002 ,  0.66385766611677244      ,  -32542.349152882914     
   1.0452280046955064E-002 ,  0.66221005495138663      ,  0.66177706185133789      ,   1.0452280046955064E-002 ,  0.66221005495138663      ,  -32542.338222938150     
   9.9819832648795903E-003 ,  0.69268016445529279      ,  0.62912113959321503      ,   9.9819832648795903E-003 ,  0.69268016445529279      ,  -32542.370878860405     
   9.8751218834255902E-003 ,  0.70611339086049663      ,  0.59299685565236104      ,   9.8751218834255902E-003 ,  0.70611339086049663      ,  -32542.407003144348     
   9.6589177256598321E-003 ,  0.68236067296532232      ,  0.61875270691594775      ,   9.6589177256598321E-003 ,  0.68236067296532232      ,  -32542.381247293084     
   9.8491063374859470E-003 ,  0.69673755593484366      ,  0.60023167002298194      ,   9.8491063374859470E-003 ,  0.69673755593484366      ,  -32542.399768329979     
   1.0255239034815310E-002 ,  0.70263230938795951      ,  0.59301533329348710      ,   1.0255239034815310E-002 ,  0.70263230938795951      ,  -32542.406984666708     
   9.6596918769937569E-003 ,  0.70498626205083648      ,  0.58458796199905538      ,   9.6596918769937569E-003 ,  0.70498626205083648      ,  -32542.415412038001     
   1.0129584975432907E-002 ,  0.73286061593236451      ,  0.55953267524652139      ,   1.0129584975432907E-002 ,  0.73286061593236451      ,  -32542.440467324752     
   1.0032422361813793E-002 ,  0.71186687222256517      ,  0.58382891181260976      ,   1.0032422361813793E-002 ,  0.71186687222256517      ,  -32542.416171088189     
   1.0302105548436103E-002 ,  0.67919666582110461      ,  0.60878569328043530      ,   1.0302105548436103E-002 ,  0.67919666582110461      ,  -32542.391214306721     
